,label,text_,SentimentText,labels
1826,CG,This frother is very nice and has the design of a good cold cup of tea. It has a nice round top that is nice for both the cup and the tea,This frother is very nice and has the design of a good cold cup of tea. It has a nice round top that is nice for both the cup and the tea,0
1827,CG,"It worked wonderfully, and it has kept the ice cold for a long time. I would recommend.I bought this for a friend, and she is a very tall woman","It worked wonderfully, and it has kept the ice cold for a long time. I would recommend.I bought this for a friend, and she is a very tall woman",0
1828,CG,"Much nicer looking than the old ones, but the instructions are a little misleading. I was just using them for the bed and I am not sure how the instruction booklet would","Much nicer looking than the old ones, but the instructions are a little misleading. I was just using them for the bed and I am not sure how the instruction booklet would",0
1829,CG,"The bristles are too flexible, and the suction cups are too short. The handle has a suction cup that is too long.","The bristles are too flexible, and the suction cups are too short. The handle has a suction cup that is too long.",0
1830,CG,"These are okay for the price. The only problem is that they are small, and the one we bought from Biscuit for our office area is the plastic one.","These are okay for the price. The only problem is that they are small, and the one we bought from Biscuit for our office area is the plastic one.",0
1831,CG,"These urns are very large.  They are very well made.  I also like the fact that they do not have the dishwasher, which is nice,","These urns are very large.  They are very well made.  I also like the fact that they do not have the dishwasher, which is nice,",0
1832,CG,I love this popcorn maker.  I love the popcorn popping feature.  I have a large one.  I have had it for a few months and have used it,I love this popcorn maker.  I love the popcorn popping feature.  I have a large one.  I have had it for a few months and have used it,0
1833,CG,"The zipper broke after one use. The only way to fix it is to just throw the zipper in the trash.  The plastic parts are also very cheap plastic, so","The zipper broke after one use. The only way to fix it is to just throw the zipper in the trash.  The plastic parts are also very cheap plastic, so",0
1834,CG,"I love this set. The colors are vibrant and the instructions are clear. The only reason I gave it 4 stars is that the plastic parts are very small, and the","I love this set. The colors are vibrant and the instructions are clear. The only reason I gave it 4 stars is that the plastic parts are very small, and the",0
1835,CG,"These were way lighter-weight than I thought, but they are still a nice size for the price.Great product. Great price! I am very happy with the purchase","These were way lighter-weight than I thought, but they are still a nice size for the price.Great product. Great price! I am very happy with the purchase",0
1836,CG,Just what I needed to go with the wide wooden legs for my travel bags. I was just looking for a solution that would fit most bags and then have a tight fitting,Just what I needed to go with the wide wooden legs for my travel bags. I was just looking for a solution that would fit most bags and then have a tight fitting,0
1837,CG,"I am making sauerkraut with this. The only problem is that it takes a little getting used to.I bought this for a friend, and she is","I am making sauerkraut with this. The only problem is that it takes a little getting used to.I bought this for a friend, and she is",0
1862,CG,"I found both of these to be the best tools in the world.  They are strong and sturdy.  I had to replace a couple of the plastic ones, so it","I found both of these to be the best tools in the world.  They are strong and sturdy.  I had to replace a couple of the plastic ones, so it",0
1863,CG,"Great for quick touch up and cleanup.  It is a little heavy for my small kitchen and doesn't move as easily.  The attachments are small, but not too big","Great for quick touch up and cleanup.  It is a little heavy for my small kitchen and doesn't move as easily.  The attachments are small, but not too big",0
1864,CG,"I was going to buy another set, but the instructions are a little difficult to read.  The instructions are not very clear.  There is no way to figure out what","I was going to buy another set, but the instructions are a little difficult to read.  The instructions are not very clear.  There is no way to figure out what",0
1865,CG,"Bought this for mozzarella....after deep frying it and the crust is thick enough to make cheese. I just cooked a 6 inch slice of cheese, and it is","Bought this for mozzarella....after deep frying it and the crust is thick enough to make cheese. I just cooked a 6 inch slice of cheese, and it is",0
1866,CG,"We bought this once already. It is the best. It fits my 2x2 cup. The top is a nice, solid piece of wood.","We bought this once already. It is the best. It fits my 2x2 cup. The top is a nice, solid piece of wood.",0
